menu_join_siege_outside|{s1}正 被 {s2}围 攻 。 
mno_approach_besiegers|进 入 合 围 大 阵 
mno_pass_through_siege|穿 过 合 围 大 阵 进 入 {s1}。 
menu_cut_siege_without_fight|围 城 方 放 你 进 入 了 城 堡 。 
menu_besiegers_camp_with_allies|{s1}依 然 被 围 困 中 ， 你 和 你 的 部 队 在 上 空 飞 扬 着 {s2}的 旗 帜 的 围 城 营 地 那 里 被 热 烈 的 欢 迎 了 。 
mno_talk_to_siege_commander|要 求 和 指 挥 官 会 面 。 
mno_join_siege_with_allies|加 入 下 一 轮 的 攻 城 。 
mno_join_siege_stay_back|坐 镇 指 挥 ， 让 你 的 部 队 协 助 下 一 轮 的 攻 城 。 
menu_castle_outside|你 在 {s2}的 外 面 。 {s11}{s3}{s4}
mno_approach_gates|走 近 城 门 ， 叫 守 卫 出 来 。 
mno_town_sneak|伪 装 ， 偷 偷 溜 进 {s7}里 去 。 
mno_dplmc_riot_start_siege|围 攻 {reg6? 城 镇 ， 城 堡 }剿 灭 叛 乱 。 
mno_dplmc_riot_negotiate|开 始 谈 判 。 
mno_castle_start_siege|合 围 {reg6? 城 镇 ， 城 堡 }
mno_castle_leave|离 开 。 
menu_castle_guard|你 走 近 了 城 门 。 城 墙 上 的 守 卫 正 紧 盯 着 你 。 
mno_request_shelter|要 求 进 入 城 堡 。 
mno_request_meeting_commander|要 求 和 城 堡 中 的 某 人 会 面 。 
mno_guard_leave|离 开 。 
menu_castle_entry_granted|简 短 的 等 待 之 后 ， 守 卫 打 开 了 城 门 ， 允 许 你 和 你 的 部 队 进 入 城 中 。 
menu_castle_entry_denied|城 中 的 大 将 拒 绝 了 你 的 请 求 ， 警 告 你 不 要 走 近 城 池 一 步 ， 否 则 守 军 就 会 向 你 发 起 攻 击 。 
menu_castle_meeting|你 想 要 见 谁 ？ 
mno_guard_meet_s5|{s5}。 
mno_forget_it|算 了 。 
menu_castle_meeting_selected|你 的 申 请 被 传 递 上 去 了 ， 最 终 {s6}出 现 在 你 面 前 与 你 进 行 交 涉 。 
menu_castle_besiege|你 已 经 在 围 攻 {s1}。 {s2}{s3}
mno_siege_request_meeting|要 求 和 城 内 大 将 会 面 。 
mno_wait_24_hours|等 到 明 天 。 
mno_castle_lead_attack|亲 自 率 领 攻 城 。 
mno_attack_stay_back|坐 镇 指 挥 ， 让 你 的 部 队 攻 击 ...
mno_use_agents|派 忍 者 从 内 部 打 开 大 门 ！ 
mno_build_ladders|布 置 攻 城 阵 地 及 兵 力 部 署 
mno_lift_siege|包 围 阵 解 散 
menu_siege_attack_meets_sally|守 城 方 派 了 部 队 来 对 你 进 行 还 击 。 
menu_castle_besiege_inner_battle|{s1}
menu_construct_ladders|队 员 中 最 高 工 程 技 能 为 {reg2}级 ， 由 此 {reg3? 你 预 期 ， {s3}预 期 }需 要 {reg4}小 时 来 安 设 云 梯 。 
mno_build_ladders_cont|继 续 。 
menu_send_agents|你 的 队 伍 包 含 {reg0} 人 员 总 数 ， 与 {reg1} 他 们 有 丰 富 的 野 外 作 战 经 验 。 他 们 需 要 {reg2} 小 时 进 入 并 打 开 大 门 。 
mno_send_agents_cont|就 这 样 去 做 .
menu_castle_attack_walls_simulate|{s4}^^ 我 军 伤 亡 ， {s8}^^ 敌 军 伤 亡 ， {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^ 我 军 伤 亡 ， {s8}^^ 盟 军 伤 亡 ， {s9}^^ 敌 军 伤 亡 ， {s10}
menu_castle_taken_by_friends|这 里 已 经 没 什 么 好 看 的 了 。 
menu_castle_taken|你 的 部 队 攻 陷 了 {s3}， 现 在 你 已 经 完 全 地 掌 控 了 这 个 {reg2? 城 镇 ， 城 堡 }。 {reg1? 你 可 以 在 这 里 驻 军 以 防 那 些 打 算 重 新 夺 回 它 的 敌 军 。 同 时 ， 你 可 以 选 择 保 留 这 座 {reg2? 城 镇 ， 城 堡 }给 自 己 或 者 分 封 给 某 个 忠 诚 的 部 下 ... ， }
mno_dplmc_spoils_yourself|掠 夺 并 将 所 有 的 战 利 品 归 己 所 有 。 
mno_dplmc_spoils_accompanying_vassals|掠 夺 并 将 所 有 的 战 利 品 平 分 给 随 军 封 臣 。 
mno_dplmc_spoils_all_vassals|掠 夺 并 将 所 有 的 战 利 品 平 分 给 所 有 的 封 臣 。 
menu_castle_taken_2|你 的 部 队 攻 陷 了 {s3}， 现 在 你 已 经 完 全 地 掌 控 了 这 个 城 堡 。 现 在 应 该 把 这 个 胜 利 的 消 息 告 诉 给 {s9}了 。 {s5}
mno_castle_taken_claim|要 求 他 把 {s3}封 给 你 。 
mno_castle_taken_claim_2|要 求 他 把 {s3}封 为 你 的 配 偶 。 
mno_castle_taken_no_claim|什 么 也 不 要 求 。 
menu_requested_castle_granted_to_player|你 从 你 的 家 督 {s3}那 里 得 到 通 知 。 ^^ {reg4? 她 ， 他 }决 定 将 {s2}{reg3? 和 附 近 的 {s4} ， }封 给 你 ， 附 带 那 里 所 有 的 收 入 和 权 益 ， 条 件 是 在 这 期 间 你 要 保 持 宣 誓 效 忠 于 {reg4? 她 ， 他 }的 名 下 。 
menu_requested_castle_granted_to_player_husband|你 从 你 的 家 督 {s3}那 里 得 到 通 知 。 ^^ {reg4? 她 ， 他 }决 定 将 {s2}{reg3? 和 附 近 的 {s4} ， }封 给 你 的 丈 夫 ， ｛ s7 ｝ 。 
menu_requested_castle_granted_to_another|你 从 你 的 家 督 {s3}那 里 得 到 通 知 。 ^^ 我 听 说 你 很 英 勇 地 战 斗 并 把 {s2}给 攻 下 来 了 。 你 的 胜 利 极 大 的 鼓 舞 了 我 们 。 你 说 过 你 想 要 我 把 这 个 地 方 封 给 你 ， 但 恐 怕 我 并 不 能 同 意 你 的 要 求 ， 因 为 在 我 统 治 的 范 围 内 ， 你 已 经 有 了 封 地 。 所 以 我 送 你 {reg6}文 钱 作 为 你 的 军 费 开 支 ， 而 {s2}， 我 把 它 封 给 {s5}了 。 
mno_accept_decision|接 受 你 的 家 督 的 决 定 。 
mno_leave_faction|你 受 到 了 不 公 正 的 对 待 ！ 你 决 定 放 弃 你 对 你 的 家 督 所 发 的 誓 言 ！ 
menu_requested_castle_granted_to_another_female|你 从 你 的 家 督 {s3}那 里 得 到 通 知 。 ^^ 我 听 说 你 很 英 勇 地 战 斗 并 把 {s2}给 攻 下 来 了 。 你 的 胜 利 极 大 的 鼓 舞 了 我 们 。 你 说 过 你 想 要 我 把 这 个 地 方 封 给 你 ， 但 恐 怕 我 并 不 能 同 意 你 的 要 求 ， 因 为 在 我 统 治 的 范 围 内 ， 你 已 经 有 了 封 地 。 所 以 我 送 你 {reg6}文 钱 作 为 你 的 军 费 开 支 ， 而 {s2}， 我 把 它 封 给 {s5}了 。 
menu_leave_faction|放 弃 你 的 誓 言 是 一 件 很 严 重 的 事 情 。 你 的 家 督 将 宣 判 你 有 罪 ， 并 没 收 你 的 土 地 与 城 堡 。 如 果 你 自 愿 交 出 你 的 土 地 与 城 堡 ， 他 也 许 会 饶 恕 你 ， 让 你 走 。 
mno_leave_faction_give_back|我 交 出 我 的 土 地 与 城 堡 给 我 的 家 督 ， 但 是 我 放 弃 我 的 誓 言 。 
mno_leave_faction_hold|我 放 弃 我 的 誓 言 。 并 以 自 己 的 名 义 占 有 我 的 城 堡 ， 包 括 {s2}。 
mno_leave_faction_cancel|我 改 变 主 意 了 。 我 还 是 对 我 的 家 督 效 忠 。 
menu_give_center_to_player|获 赐 新 封 地 ！ {s1}将 {s2}赏 赐 给 你 。 你 的 选 择 是 ？ 
mno_give_center_to_player_accept|接 受 这 个 建 议 。 
mno_give_center_to_player_reject|拒 绝 ， 你 不 想 要 {s2}。 
menu_give_center_to_player_2|短 暂 的 仪 式 之 后 ， 你 已 受 封 新 封 地 。 你 现 在 是 {s2}{reg3? 和 从 属 的 {s4} ， }的 领 主 。 {reg3? 它 们 ， 它 }会 成 为 你 新 的 封 地 。 你 可 以 在 这 里 横 征 暴 敛 ， 拉 壮 丁 。 但 你 也 得 保 证 这 里 的 安 全 和 秩 序 。 
menu_oath_fulfilled|你 已 经 发 誓 为 {s1}服 务 一 段 时 间 。 你 的 誓 言 已 经 完 结 了 。 你 将 准 备 怎 么 办 ？ 
mno_renew_oath|继 续 向 {s1}发 誓 ， 再 服 务 一 个 月 。 
mno_dont_renew_oath|恢 复 自 由 身 。 
menu_siege_started_defender|{s1}正 在 攻 击 {s2}的 城 墙 。 你 有 {reg10}人 可 以 参 战 对 抗 敌 人 的 {reg11}人 。 你 决 定 ...
mno_dplmc_negotiate_with_besieger|与 围 城 军 队 谈 判 。 
mno_siege_defender_join_battle|参 加 战 斗 。 
mno_siege_defender_troops_join_battle|坐 镇 指 挥 ， 让 你 的 部 队 攻 击 。 
menu_siege_join_defense|{s4}^^ 我 军 伤 亡 ， {s8}^^ 盟 军 伤 亡 ， {s9}^^ 敌 军 伤 亡 ， {s10}
menu_enter_your_own_castle|{s10}
menu_fort|欢 迎 来 到 {s2}.
mno_fort_attack|进 攻 {s41}
mno_fort_center|在 {s42} 附 近 散 散 步 
mno_fort_center_door|在 {s42} 附 近 散 散 步 
mno_fort_deputy_meeting|去 见 你 留 下 来 负 责 的 副 官 
mno_fort_station_troops|管 理 驻 军 
mno_fort_wait|在 这 里 休 息 一 段 时 间 
mno_fort_leave|离 开 ...
menu_fort_after_battle|你 的 人 把 你 从 战 斗 中 救 出 来 ， 让 你 可 以 离 危 险 远 一 些 。 
mno_fort_battle_leave|继 续 ...
menu_fort_taken|你 已 经 采 取 了 {s2}! 现 在 你 要 干 什 么 ？ 你 有 足 够 的 领 导 力 来 控 制 {reg1} 堡 垒 现 在 有 {reg2} 在 你 的 控 制 之 下 。 
mno_fort_capture|这 是 我 的 了 ！ 
mno_fort_suppress|把 它 全 部 烧 掉 ！ 
menu_encounter|{s8}
mno_encounter_accept|{s9}
mno_encounter_reject|{s10}
mno_encounter_continue|继 续 ...
menu_encounter_setup|你 准 备 好 去 对 付 {s2} 和 {s3} 了 。 
menu_encounter_won|{s3}
menu_encounter_lost|{s3}
menu_beg|{s6}
mno_beg_continue|继 续 ...
menu_crime|{s6}
mno_burglary_recon_success_rob|等 一 下 再 去 。 
mno_burglary_recon_success_leave|离 开 。 
mno_crime_getaway_success|躲 起 来 ， 直 到 此 事 结 束 。 
mno_crime_getaway_fail|杀 出 一 条 血 路 。 
menu_getaway_failed|{s4}
menu_getaway_succeeded|{s5}
menu_labor|{s20} {s22} {s23} {s24}
mno_work|接 受 这 份 工 作 。 
mno_wait|等 待 一 份 更 好 的 工 作 。 
mno_nevermind|算 了 ...
menu_labor_complete|{s10}
menu_rebellion|{s5} 效 忠 者 反 叛 了 ， 在 {s6}周 围 的 土 地 上 组 建 了 军 队 。 
menu_village|{s10}{s12}^{s11}^{s6}{s7}
mno_village_manage|管 理 这 个 村 庄 。 
mno_recruit_volunteers|征 募 志 愿 兵 。 
mno_village_center|前 往 村 中 心 。 
mno_village_center_door|前 往 村 中 心 。 
mno_village_station_troops|Manage the garrison {s10}
mno_dplmc_village_elder_meeting|会 见 村 长 。 
mno_dplmc_village_elder_meeting_denied|你 没 有 见 过 村 长 。 
mno_gekokujo_labor|在 村 里 找 工 作 。 
mno_village_buy_food|向 村 民 购 买 给 养 。 
mno_dplmc_village_auto_sell|自 动 出 售 物 品 。 
mno_dplmc_village_auto_buy_food|自 动 购 买 食 物 。 
mno_village_attack_bandits|进 攻 强 盗 。 
mno_village_wait|在 这 里 待 一 会 儿 。 
mno_dplmc_village_counter_insurgency|围 剿 叛 军 。 
mno_dplmc_village_negotiate|开 始 谈 判 。 
mno_collect_taxes_qst|为 {s1}{reg5? 继 续 征 税 ， 征 税 }。 
mno_train_peasants_against_bandits_qst|训 练 这 些 农 民 。 
mno_village_hostile_action|做 一 些 带 有 敌 意 的 事 情 。 
mno_village_assign_fief|拿 走 {s1} 这 是 你 的 了 .
mno_village_give_up_fief|放 弃 {s11} .
mno_village_leave|离 开 ...
menu_village_hostile_action|你 现 在 打 算 做 些 什 么 ？ 
mno_village_take_food|强 征 给 养 。 
mno_village_steal_cattle|偷 一 些 牛 。 
mno_village_loot|抢 劫 这 个 村 子 ， 然 后 把 它 夷 为 平 地 ！ 
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|我 没 有 足 够 的 钱 ...
mno_recruit_one|招 募 一 个 ({reg8}文 )。 
mno_recruit_two|招 募 两 个 ({reg9}文 )。 
mno_recruit_three|招 募 三 个 ({reg10}文 )。 
mno_recruit_four|招 募 四 个 ({reg11}文 )。 
mno_recruit_five|招 募 五 个 ({reg12}文 )。 
mno_recruit_them|收 编 他 们 ( {reg6}文 ) 。 
menu_village_hunt_down_fugitive_defeated|这 个 世 界 在 你 眼 前 一 暗 。 当 你 再 次 睁 开 眼 睛 的 时 候 ， 你 意 识 到 自 己 浸 泡 在 自 己 的 鲜 血 里 ， 但 幸 运 的 是 ， 你 没 有 一 处 创 伤 是 致 命 的 。 
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|经 过 足 以 令 人 传 诵 的 英 勇 的 战 斗 ， 你 和 你 的 同 伴 打 败 了 强 盗 。 这 个 村 子 再 次 安 全 了 。 经 过 他 们 的 抢 劫 以 后 ， 村 民 几 乎 没 有 什 么 东 西 剩 下 了 ， 但 他 们 还 是 拿 出 了 任 何 他 们 有 的 东 西 。 
mno_village_bandits_defeated_accept|我 接 受 你 们 的 赠 品 。 
mno_village_bandits_defeated_cont|你 们 比 我 更 需 要 这 些 东 西 。 你 们 的 感 谢 已 经 足 够 了 。 
menu_center_manage|{s19}^{reg6?^^ 你 现 在 正 在 建 造 {s7}。 这 个 建 筑 将 于 {reg8}{reg9? 日 ， 日 }后 完 成 。 ， }
mno_center_build_manor|建 造 一 个 城 磐 。 
mno_center_build_fish_pond|扩 建 一 片 稻 田 。 
mno_center_build_watch_tower|建 造 一 个 地 头 武 士 聚 集 地 。 
mno_center_build_school|建 造 一 个 神 社 。 
mno_center_build_messenger_post|建 造 一 个 驿 站 。 
mno_center_build_prisoner_tower|建 造 一 个 监 狱 。 
menu_center_improve|{s19}队 员 中 最 高 工 程 技 能 为 {reg2}级 ， 由 此 {reg3? 你 预 期 ， {s3}预 期 }建 造 {s4}要 花 费 {reg5}文 钱 ， 升 级 需 要 {reg6}日 。 
mno_dplmc_improve_cont|继 续 。 ( 由 金 库 支 付 )
mno_improve_cont|继 续 。 
mno_improve_not_enough_gold|没 钱 。 
menu_town_bandits_failed|{s4}{s5}
menu_town_bandits_succeeded|你 如 同 割 麦 子 一 般 干 掉 了 强 盗 ！ 你 再 次 孤 身 一 人 站 在 街 头 ， 在 你 的 周 围 散 布 着 强 盗 们 的 尸 体 ， 看 到 这 一 幕 ， 他 们 的 残 党 惊 慌 地 四 散 而 去 ， 消 失 在 街 道 深 处 。 搜 寻 尸 体 后 你 发 现 了 一 袋 钱 ， 或 者 它 属 于 前 一 个 无 辜 的 牺 牲 者 ， 或 者 是 有 人 想 要 买 你 的 命 。 
menu_village_steal_cattle_confirm|队 员 中 最 高 掠 夺 技 能 为 {reg2}级 ， 由 此 {reg3? 你 预 期 ， {s1}预 期 }你 最 多 可 以 偷 到 {reg4}头 牛 。 
mno_village_steal_cattle_confirm|继 续 。 
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|强 迫 农 民 们 准 备 好 补 给 品 需 要 花 费 至 少 一 个 小 时 。 
mno_village_take_food_confirm|可 以 。 
menu_village_take_food|村 民 们 勉 强 交 出 了 一 些 给 养 。 
mno_take_supplies|带 走 。 
mno_let_them_keep_it|算 了 。 
menu_village_start_attack|一 些 村 民 拿 起 农 具 准 备 抵 抗 你 的 掠 夺 。 
mno_village_raid_attack|镇 压 他 们 。 
mno_village_raid_leave|离 开 。 
menu_village_loot_no_resist|村 民 们 在 你 的 军 队 前 望 风 而 逃 ， 村 庄 由 你 控 制 了 。 
menu_village_loot_complete|在 你 的 命 令 下 ， 你 的 队 伍 洗 劫 了 这 个 村 子 ， 抢 走 了 所 有 值 钱 的 东 西 ， 将 所 有 的 房 子 付 之 一 炬 。 不 过 所 有 的 收 入 加 起 来 ， 也 才 {reg1}文 钱 。 
menu_village_loot_defeat|村 民 们 以 极 大 的 勇 气 和 决 心 ， 团 结 一 致 ， 赶 跑 了 你 的 军 队 。 
menu_village_loot_continue|你 还 想 继 续 洗 劫 这 个 村 子 吗 ？ 
mno_disembark_yes|是 的 。 
mno_disembark_no|不 。 
menu_close|没 事 。 
menu_town|{s10}{s14}^{s11}{s12}{s13}
mno_castle_castle|进 入 天 守 阁 {s1}。 
mno_castle_castle_door|天 守 阁 大 门 。 
mno_join_tournament|加 入 武 道 大 会 。 
mno_town_castle|进 入 评 定 室 {s1}。 
mno_town_castle_door|城 门 。 
mno_town_center|去 城 下 町 转 转 。 
mno_town_center_door|去 城 下 町 。 
mno_town_tavern|去 居 酒 屋 。 
mno_town_tavern_door|进 入 居 酒 屋 。 
mno_town_merchant|与 商 人 交 谈 。 
mno_town_merchant_door|进 入 商 铺 。 
mno_town_arena|进 入 道 馆 。 
mno_town_arena_door|进 入 道 馆 。 
mno_town_dungeon|勿 点 ， 进 入 地 牢 。 
mno_town_dungeon_door|地 牢 大 门 。 
mno_castle_inspect|视 察 城 。 
mno_castle_inspect_door|去 城 内 部 。 
mno_town_purchasable_troops1|招 募 法 国 海 军 陆 战 队 (1430 文 )
mno_town_purchasable_troops2|招 募 英 国 海 军 陆 战 队 (1370 文 )
mno_town_purchasable_troops3|招 募 美 国 海 军 陆 战 队 (1340 文 )
mno_town_purchasable_troops4|招 募 游 击 队 (1070 文 )
mno_town_purchasable_troops5|招 募 奇 兵 队 (1030 文 )
mno_town_purchasable_troops6|招 募 京 都 巡 捕 队 (750 文 )
mno_town_purchasable_troops7|招 募 新 选 组 (1110 文 )
mno_town_purchasable_troops8|招 募 土 佐 步 枪 兵 (1030 文 )
mno_town_purchasable_troops9|雇 佣 特 殊 兵 种 
mno_town_purchasable_troops10|雇 佣 纪 州 忍 者 (1420 文 )
mno_town_purchasable_troops_end|雇 佣 特 殊 兵 种 
mno_town_purchasable_troopsNO|招 募 英 国 海 军 陆 战 队 (1370 文 )
mno_town_enterprise|访 问 你 的 {s3}。 
mno_town_enterprise_door|访 问 你 的 作 坊 。 
mno_visit_lady|尝 试 拜 访 一 位 女 士 。 
mno_visit_lady_door|花 园 大 门 。 
mno_trade_with_merchants|去 市 。 
mno_walled_center_manage|管 理 这 个 {reg0? 领 国 ， 城 }。 
mno_walled_center_move_court|移 都 到 这 里 。 
mno_castle_station_troops|管 理 {s10}驻 军 
mno_dplmc_castle_give_troops|给 驻 军 一 些 士 兵 。 ( 无 法 拿 回 )
mno_castle_wait|在 这 里 休 息 一 会 儿 {s1}。 
mno_dplmc_guild_master_meeting|会 见 奉 行 。 
mno_dplmc_guild_master_meeting_denied|你 没 有 见 过 奉 行 。 
mno_town_assign_fief|拿 走 {s1} 这 是 你 的 了 。 
mno_town_give_up_fief|放 弃 {s11}。 
mno_town_leave|离 开 ...
mno_town_leave_door|离 开 此 地 。 
menu_cannot_enter_court|城 里 正 在 举 行 一 场 茶 会 ， 但 是 你 还 没 有 足 够 资 格 进 入 。 或 者 想 办 法 增 加 声 望 来 赢 得 入 场 券 ， 或 者 在 武 道 大 会 上 胜 出 也 是 个 捷 径 。 
menu_lady_visit|你 想 要 拜 访 谁 呢 ？ 
mno_visit_lady_1|拜 访 {s12}
mno_visit_lady_2|拜 访 {s12}
mno_visit_lady_3|拜 访 {s12}
mno_visit_lady_4|拜 访 {s12}
mno_visit_lady_5|拜 访 {s12}
mno_visit_lady_6|拜 访 {s12}
mno_visit_lady_7|拜 访 {s12}
mno_visit_lady_8|拜 访 {s12}
menu_town_tournament_lost|你 在 武 道 大 会 中 被 淘 汰 了 。 {s8}
menu_town_tournament_won|你 赢 得 了 {s3}的 比 武 大 赛 ！ 当 人 群 欢 呼 你 的 名 字 时 ， 你 心 中 充 满 了 自 豪 。 除 了 荣 誉 、 声 望 和 荣 耀 ， 你 还 获 得 了 {reg9}文 钱 的 奖 金 。 {s8}
menu_town_tournament_won_by_another|作 为 当 日 最 终 的 胜 利 的 {reg3? 人 ， 人 }， {s1}赢 得 了 该 场 武 道 大 会 的 奖 金 以 及 荣 誉 。 
menu_town_tournament|{s1}你 现 在 处 于 武 道 大 会 中 的 第 {reg0}轮 ， 现 在 还 剩 有 {reg1}名 参 与 者 。 下 一 轮 中 ， 将 会 有 {reg2}队 ， 其 中 每 队 有 {reg3}{reg4? 人 ， 人 }参 加 战 斗 。 
mno_tournament_view_participants|察 看 参 与 者 名 单 。 
mno_tournament_bet|在 自 己 身 上 下 注 。 
mno_tournament_join_next_fight|进 入 下 一 轮 。 
mno_leave_tournament|从 武 道 大 会 中 退 出 。 
menu_tournament_withdraw_verify|你 确 认 要 从 武 道 大 会 中 退 出 吗 ？ 
mno_tournament_withdraw_yes|是 的 ， 这 是 毫 无 希 望 的 努 力 。 
mno_tournament_withdraw_no|不 ， 只 要 还 有 一 丝 机 会 胜 利 ！ 
menu_tournament_bet|现 在 的 比 率 是 {reg5}比 {reg6}。 {reg1? 你 已 经 在 自 己 身 上 下 了 {reg1}文 钱 的 赌 注 ， 如 果 你 获 得 优 胜 的 话 ， 你 将 会 赢 得 {reg2}文 钱 。 ， }你 还 想 再 赌 多 少 ？ 
mno_bet_100_denars|500文 
mno_bet_50_denars|250文 
mno_bet_20_denars|100文 
mno_bet_10_denars|50文 
mno_bet_5_denars|25文 
menu_tournament_bet_confirm|如 果 你 下 {reg1}文 的 赌 注 的 话 ， 在 你 获 得 优 胜 时 ， 你 将 会 赢 得 {reg2}文 。 这 样 可 以 吗 ？ 
mno_tournament_bet_accept|可 以 。 
mno_tournament_bet_cancel|算 了 。 
menu_tournament_participants|你 从 一 位 正 在 哭 泣 的 失 败 者 那 里 打 听 到 了 这 场 武 道 大 赛 中 参 与 者 的 名 单 。 他 们 是 ， ^{s11}
menu_collect_taxes|队 员 中 最 高 交 易 技 能 为 {reg2}级 ， 由 此 {reg3? 你 预 期 ， {s1}预 期 }需 要 {reg4}天 来 完 成 征 税 ...
mno_start_collecting|开 始 征 收 。 
mno_collect_later|待 会 再 说 。 
menu_collect_taxes_complete|你 从 {s3}征 收 了 {reg3}文 的 税 款 。 {s19}期 待 你 把 这 些 钱 带 去 给 他 。 
menu_collect_taxes_rebels_killed|你 成 功 地 镇 压 了 反 抗 。 任 何 想 站 起 来 反 抗 的 人 将 会 惧 怕 并 再 三 考 虑 的 。 
menu_collect_taxes_failed|你 从 {s3}征 收 了 {reg3}文 的 税 款 的 时 候 ， 一 场 反 抗 爆 发 了 。 现 在 你 不 得 不 带 着 这 些 税 款 前 去 给 {s1}， 虽 然 他 可 能 会 很 失 望 ， 不 过 总 比 一 点 都 没 收 到 要 好 的 多 ...
menu_collect_taxes_revolt_warning|{s3}的 人 们 对 你 要 求 的 高 税 款 表 示 强 烈 的 义 愤 。 如 果 你 继 续 压 迫 他 们 ， 他 们 将 准 备 起 来 反 抗 。 
mno_continue_collecting_taxes|依 然 像 以 前 那 样 征 税 。 
mno_halve_taxes|同 意 减 轻 一 半 的 税 款 。 ( {s1}也 许 会 不 满 ) 。 
menu_collect_taxes_revolt|当 你 在 {s3}收 取 税 款 的 时 候 ， 突 然 看 见 一 大 群 愤 怒 的 {reg9? 农 民 ， 居 民 }已 经 对 你 提 出 的 高 税 款 忍 无 可 忍 ， 正 挥 舞 着 火 把 和 武 器 逐 渐 向 你 逼 近 。 这 是 要 向 你 开 战 ！ 
menu_train_peasants_against_bandits|队 员 中 最 高 训 练 技 能 为 {reg2}级 ， 由 此 {reg3? 你 预 期 ， {s1}预 期 }需 要 {reg4}小 时 来 进 行 理 论 讲 解 ， 使 这 些 农 民 变 成 英 勇 的 战 士 。 在 这 期 间 他 们 将 会 学 到 战 斗 的 基 本 知 识 以 及 如 何 去 沉 着 冷 静 地 应 对 一 切 战 斗 。 
mno_make_preparation|训 练 他 们 。 
mno_train_later|待 会 再 说 。 
menu_train_peasants_against_bandits_ready|你 对 那 些 农 民 们 进 行 了 一 些 最 基 本 的 训 练 ， 你 认 为 他 们 中 的 {reg0}人 {reg1? 已 经 ， 已 经 }完 全 地 掌 握 了 训 练 的 内 容 ， {reg1? 他 们 ， 他 }已 经 准 备 好 进 行 实 战 演 习 了 。 
mno_peasant_start_practice|开 始 演 习 。 
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|当 你 准 备 继 续 训 练 的 时 候 ， 一 个 从 村 子 里 来 的 卫 兵 向 你 奔 来 ， 呼 喊 着 告 急 。 那 些 强 盗 已 经 出 现 在 视 野 里 ， 正 向 {s3}奔 去 。 村 长 恳 求 你 组 织 那 些 你 训 练 的 民 兵 去 抵 抗 他 们 。 
mno_peasants_against_bandits_attack_resist|准 备 开 战 吧 ！ 
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|这 些 强 盗 被 打 败 了 ！ 那 些 还 活 着 的 和 意 识 还 清 醒 的 都 夹 着 尾 巴 逃 跑 了 ， 他 们 惧 怕 这 些 农 民 和 他 们 的 新 教 官 。 经 过 他 们 的 抢 劫 以 后 ， 村 民 几 乎 没 有 什 么 东 西 剩 下 了 ， 但 他 们 还 是 拿 出 了 任 何 他 们 有 的 东 西 以 表 达 感 激 之 情 。 
menu_disembark|想 上 岸 吗 ？ 
menu_ship_reembark|想 上 船 吗 ？ 
mno_reembark_yes|是 的 。 
mno_reembark_no|不 。 
menu_center_reports|镇 名 ， {s1}^ 租 金 收 入 ， {reg1}文 ^ 税 收 ， {reg2}文 ^ 食 物 储 备 ， 供 应 {reg3}日 
mno_to_price_and_productions|报 告 价 格 与 产 品 。 
menu_price_and_production|产 品 有 ， ^( 提 示 ， 基 础 的 / 原 材 料 加 工 而 来 的 / 材 料 加 工 并 加 以 修 饰 的 )^{s1}^^价 格 因 素 有 ， ^{s2}
menu_town_trade|你 向 市 场 走 去 。 
mno_auto_sell|自 动 出 售 物 品 。 
mno_assess_prices|估 价 。 
mno_trade_with_arms_merchant|与 武 器 商 人 交 易 。 
mno_trade_with_armor_merchant|与 制 甲 匠 交 易 。 
mno_trade_with_horse_merchant|与 马 匹 贩 子 交 易 。 
mno_trade_with_goods_merchant|进 入 座 交 易 。 
mno_auto_buy_food|自 动 购 买 食 物 。 
mno_town_artillery|从 工 厂 采 购 加 农 炮 。 
mno_town_foreign_gunsmith|和 外 国 军 火 商 交 易 。 
mno_back_to_town_menu|返 回 。 
menu_dplmc_trade_auto_sell_begin|NPC 物 品 栏 里 被 选 择 为 可 自 动 出 售 类 型 且 出 售 价 格 低 于 {reg1}文 钱 的 物 品 将 被 自 动 出 售 给 当 前 {reg2?城 镇 ， 村 庄 }的 {reg2?所 有 商 人 ， 长 老 }。 特 别 地 ， 食 物 ， 交 易 品 和 书 籍 绝 不 会 被 自 动 出 售 。 ^^你 可 以 在 这 里 改 变 相 关 设 定 。 
mno_change_settings|改 变 设 定 。 
menu_dplmc_trade_auto_buy_food_begin|你 将 从 这 儿 的 商 人 那 里 根 据 食 物 购 置 清 单 自 动 购 买 食 物 。 你 要 继 续 吗 ？ 你 可 以 在 这 里 查 看 并 设 置 你 的 购 物 清 单 。 
mno_dplmc_change_shopping_list_of_food|更 改 食 物 购 置 清 单 。 
menu_town_trade_assessment_begin|你 偶 然 听 到 了 一 些 关 于 物 品 价 格 的 情 报 。 ^你 试 着 从 这 些 情 报 中 寻 找 到 一 些 有 用 的 东 西 。 
